,O.diatom,E.diatom,OoverE.diatom,Onull.diatom,Enull.diatom,OoverE.null.diatom,BC.diatom,BC.null.diatom,Type.diatom,Type.diatom.1,MMI.diatom,Type.null.diatom,MMI.null.diatom,ASCI.diatom,ASCI.null.diatom,O.sba,E.sba,OoverE.sba,Onull.sba,Enull.sba,OoverE.null.sba,BC.sba,BC.null.sba,Type.sba,Type.sba.1,MMI.sba,Type.null.sba,MMI.null.sba,ASCI.sba,ASCI.null.sba,O.hybrid,E.hybrid,OoverE.hybrid,Onull.hybrid,Enull.hybrid,OoverE.null.hybrid,BC.hybrid,BC.null.hybrid,Type.hybrid,Type.hybrid.1,MMI.hybrid,Type.null.hybrid,MMI.null.hybrid,ASCI.hybrid,ASCI.null.hybrid,zed
SMC01464_6.7.12_1,10,10.01099424,0.998901783,8,8.674796748,0.922211809,0.199150133,0.186088087,str,Stressed,0.339974209,Stressed,0.339974209,0.669437996,0.631093009,3,4.040332413,0.742513163,4,4.943349754,0.809167912,0.391271749,0.428807491,str,Stressed,0.790916447,Stressed,0.790916447,0.766714805,0.80004218,10,9.882257822,1.011914502,9,10.00478469,0.899569584,0.145437529,0.23816717,str,Stressed,0.560822379,Stressed,0.560822379,0.78636844,0.730195982,SMC01464_6.7.12_1
SMC01504_6.28.11_1,8,8.884424843,0.900452212,8,8.674796748,0.922211809,0.258452169,0.219242646,int,Intermediate,0.874486081,Intermediate,0.874486081,0.887469146,0.898348945,4,3.113423209,1.284759485,7,4.943349754,1.416043847,0.260102969,0.333470819,int,Intermediate,1.134837147,Intermediate,1.134837147,1.209798316,1.275440497,11,10.47567365,1.050051803,11,10.00478469,1.099473936,0.231791429,0.233485194,int,Intermediate,0.950884497,Intermediate,0.950884497,1.00046815,1.025179217,SMC01504_6.28.11_1
SMC01504_6.28.11_2,8,8.884424843,0.900452212,7,8.674796748,0.806935333,0.246070094,0.243084371,other,Intermediate,0.865369943,Intermediate,0.865369943,0.882911078,0.836152638,4,3.113423209,1.284759485,6,4.943349754,1.213751868,0.260102969,0.352689624,other,Intermediate,1.121477781,Intermediate,1.121477781,1.203118633,1.167614825,12,10.47567365,1.145511057,10,10.00478469,0.99952176,0.205471167,0.247309256,other,Intermediate,0.936730008,Intermediate,0.936730008,1.041120533,0.968125884,SMC01504_6.28.11_2
SMC01512_6.23.10_1,7,8.213049341,0.852302197,7,8.674796748,0.806935333,0.199858762,0.263485477,str,Stressed,0.727905075,Stressed,0.727905075,0.790103636,0.767420204,0,2.001891112,0,5,4.943349754,1.01145989,1,0.539261828,str,Stressed,0.946499476,Stressed,0.946499476,0.473249738,0.978979683,8,9.321571271,0.85822441,9,10.00478469,0.899569584,0.19604746,0.280966767,str,Stressed,0.882613117,Stressed,0.882613117,0.870418763,0.89109135,SMC01512_6.23.10_1
SMC01523_7.7.11_1,7,8.332522292,0.840081761,7,8.674796748,0.806935333,0.19540706,0.218533887,int,Intermediate,1.428544578,Intermediate,1.428544578,1.134313169,1.117739955,2,1.542321797,1.296746246,4,4.943349754,0.809167912,0.129202887,0.406774993,int,Intermediate,1.12975478,Intermediate,1.12975478,1.213250513,0.969461346,10,9.58912399,1.042848128,10,10.00478469,0.99952176,0.203048545,0.229610141,int,Intermediate,1.309133822,Intermediate,1.309133822,1.175990975,1.154327791,SMC01523_7.7.11_1
SMC01544_7.14.10_1,7,10.2746224,0.681290244,7,8.674796748,0.806935333,0.265927904,0.216804979,int,Intermediate,0.710760277,Intermediate,0.710760277,0.696025261,0.758847805,5,6.203970221,0.805935526,5,4.943349754,1.01145989,0.371028808,0.391627446,int,Intermediate,0.993991648,Intermediate,0.993991648,0.899963587,1.002725769,12,13.13149351,0.913833601,10,10.00478469,0.99952176,0.292041984,0.235350395,int,Intermediate,0.832988631,Intermediate,0.832988631,0.873411116,0.916255196,SMC01544_7.14.10_1
SMC01555_6.23.11_1,7,8.349729307,0.838350531,7,8.674796748,0.806935333,0.188344039,0.250345781,str,Stressed,0.226869283,Stressed,0.226869283,0.532609907,0.516902308,3,5.1872605,0.578339954,3,4.943349754,0.606875934,0.468110478,0.450542636,str,Stressed,0.55968245,Stressed,0.55968245,0.569011202,0.583279192,9,10.42103344,0.863637954,10,10.00478469,0.99952176,0.200642784,0.258789763,str,Stressed,0.39119952,Stressed,0.39119952,0.627418737,0.69536064,SMC01555_6.23.11_1
SMC01559_6.21.11_1,8,8.841824948,0.904790589,7,8.674796748,0.806935333,0.270026999,0.243430152,int,Intermediate,1.248499896,Intermediate,1.248499896,1.076645242,1.027717614,3,5.514048575,0.544064848,4,4.943349754,0.809167912,0.531335567,0.466262738,int,Intermediate,0.815214314,Intermediate,0.815214314,0.679639581,0.812191113,11,10.81810363,1.016814071,9,10.00478469,0.899569584,0.243621282,0.281722054,int,Intermediate,1.057061795,Intermediate,1.057061795,1.036937933,0.97831569,SMC01559_6.21.11_1
SMC01567_6.9.10_1,6,10.21190867,0.587549321,5,8.674796748,0.576382381,0.36787051,0.366230678,rc,Reference,1.10953487,Reference,1.10953487,0.848542096,0.842958625,2,1.572151102,1.272142352,7,4.943349754,1.416043847,0.11977346,0.33759538,rc,Reference,1.17276207,Reference,1.17276207,1.222452211,1.294402958,7,9.666784359,0.724129115,8,10.00478469,0.799617408,0.292169702,0.330055807,rc,Reference,1.109310691,Reference,1.109310691,0.916719903,0.95446405,SMC01567_6.9.10_1
SMC01606_5.26.09_1,6,8.9802252,0.668134692,7,8.674796748,0.806935333,0.291288869,0.294605809,str,Stressed,0.716737894,Stressed,0.716737894,0.692436293,0.761836613,1,3.843857497,0.260155326,1,4.943349754,0.202291978,0.627091137,0.679237464,str,Stressed,0.71404012,Stressed,0.71404012,0.487097723,0.458166049,7,9.121396853,0.767426318,8,10.00478469,0.799617408,0.271360313,0.344140314,str,Stressed,0.754420027,Stressed,0.754420027,0.760923172,0.777018717,SMC01606_5.26.09_1
SMC01640_6.30.15_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.24644398,0.432598738,4,10.00478469,0.399808704,0.478284721,0.554834301,str,Stressed,0.708480921,Stressed,0.708480921,0.57053983,0.554144813,SMC01640_6.30.15_1
SMC01655_7.6.11_1,8,8.256976739,0.968877624,8,8.674796748,0.922211809,0.208847239,0.192588981,int,Intermediate,0.813501356,Intermediate,0.813501356,0.89118949,0.867856583,2,6.523518315,0.306583028,2,4.943349754,0.404583956,0.660053955,0.562256119,int,Intermediate,0.794367775,Intermediate,0.794367775,0.550475402,0.599475866,11,10.81849072,1.016777689,10,10.00478469,0.99952176,0.234614278,0.245395838,int,Intermediate,0.87347942,Intermediate,0.87347942,0.945128554,0.93650059,SMC01655_7.6.11_1
SMC01656_6.6.12_1,6,8.303408792,0.722594798,5,8.674796748,0.576382381,0.291627638,0.365834324,str,Stressed,0.413996674,Stressed,0.413996674,0.568295736,0.495189527,3,3.62580448,0.827402585,4,4.943349754,0.809167912,0.386096205,0.421646929,str,Stressed,0.628522164,Stressed,0.628522164,0.727962375,0.718845038,7,9.815154451,0.713182868,8,10.00478469,0.799617408,0.285906436,0.329524316,str,Stressed,0.66093443,Stressed,0.66093443,0.687058649,0.730275919,SMC01656_6.6.12_1
SMC01662_7.9.12_1,8,8.332017634,0.960151592,7,8.674796748,0.806935333,0.171798455,0.245159059,str,Stressed,0.309193701,Stressed,0.309193701,0.634672647,0.558064517,3,3.032629126,0.989240647,4,4.943349754,0.809167912,0.333608637,0.421646929,str,Stressed,0.564828293,Stressed,0.564828293,0.77703447,0.686998103,9,9.731647571,0.924817708,10,10.00478469,0.99952176,0.201312666,0.255202105,str,Stressed,0.425302595,Stressed,0.425302595,0.675060152,0.712412178,SMC01662_7.9.12_1
SMC01684_6.3.09_1,3,9.41972921,0.318480493,3,8.674796748,0.345829428,0.559265147,0.581708449,str,Stressed,0.659596178,Stressed,0.659596178,0.489038336,0.502712803,3,5.40175323,0.555375241,3,4.943349754,0.606875934,0.497875406,0.479069767,str,Stressed,0.333386615,Stressed,0.333386615,0.444380928,0.470131274,5,9.770375206,0.511751073,5,10.00478469,0.49976088,0.433548655,0.488839286,str,Stressed,0.493963697,Stressed,0.493963697,0.502857385,0.496862289,SMC01684_6.3.09_1
SMC01689_7.5.12_1,9,11.34155511,0.793541971,9,8.674796748,1.037488285,0.200019124,0.147194112,int,Intermediate,0.704045256,Intermediate,0.704045256,0.748793613,0.87076677,2,7.410172467,0.269899251,2,4.943349754,0.404583956,0.614799383,0.520397304,int,Intermediate,0.982326024,Intermediate,0.982326024,0.626112638,0.69345499,11,11.64355196,0.944728897,11,10.00478469,1.099473936,0.180033929,0.20022779,int,Intermediate,0.663886192,Intermediate,0.663886192,0.804307545,0.881680064,SMC01689_7.5.12_1
SMC01692_6.20.11_1,6,11.57614189,0.5183074,6,8.674796748,0.691658857,0.35251284,0.288642659,str,Stressed,0.69199017,Stressed,0.69199017,0.605148785,0.691824513,1,5.192674798,0.192578977,1,4.943349754,0.202291978,0.691890485,0.679237464,str,Stressed,0.696236544,Stressed,0.696236544,0.444407761,0.449264261,7,9.836718396,0.711619436,7,10.00478469,0.699665232,0.260769525,0.338773213,str,Stressed,0.760371299,Stressed,0.760371299,0.735995368,0.730018266,SMC01692_6.20.11_1
SMC01694_6.28.10_1,9,8.25884063,1.089741333,9,8.674796748,1.037488285,0.124580109,0.163446795,str,Stressed,0.724660082,Stressed,0.724660082,0.907200708,0.881074183,5,4.806712893,1.04021191,5,4.943349754,1.01145989,0.314983656,0.398067872,str,Stressed,0.823045558,Stressed,0.823045558,0.931628734,0.917252724,11,9.722707762,1.131372069,10,10.00478469,0.99952176,0.12066142,0.22195647,str,Stressed,0.845034987,Stressed,0.845034987,0.988203528,0.922278373,SMC01694_6.28.10_1
SMC01716_6.8.10_1,8,9.547367406,0.837927322,9,8.674796748,1.037488285,0.188713431,0.157927016,str,Stressed,0.626972563,Stressed,0.626972563,0.732449942,0.832230424,4,5.104401884,0.783637357,4,4.943349754,0.809167912,0.497687753,0.587441476,str,Stressed,0.783134292,Stressed,0.783134292,0.783385824,0.796151102,8,9.93325968,0.805375099,10,10.00478469,0.99952176,0.209225705,0.282946663,str,Stressed,0.617077433,Stressed,0.617077433,0.711226266,0.808299596,SMC01716_6.8.10_1
SMC01717_5.28.09_1,12,11.21717669,1.06978791,10,8.674796748,1.152764761,0.16121334,0.129299086,int,Intermediate,0.759466573,Intermediate,0.759466573,0.914627241,0.956115667,2,6.932233511,0.288507304,2,4.943349754,0.404583956,0.600436289,0.520397304,int,Intermediate,1.021462286,Intermediate,1.021462286,0.654984795,0.713023121,12,12.6905889,0.945582596,12,10.00478469,1.199426112,0.208739354,0.187866928,int,Intermediate,0.840926922,Intermediate,0.840926922,0.893254759,1.020176517,SMC01717_5.28.09_1
SMC01726_6.30.10_1,5,9.971053212,0.501451541,5,8.674796748,0.576382381,0.366316544,0.324217202,str,Stressed,0.697576278,Stressed,0.697576278,0.599513909,0.636979329,6,4.531438268,1.324082917,7,4.943349754,1.416043847,0.370027376,0.386265209,str,Stressed,0.927338384,Stressed,0.927338384,1.125710651,1.171691115,6,9.183716723,0.653330256,7,10.00478469,0.699665232,0.280770166,0.342712437,str,Stressed,0.806706207,Stressed,0.806706207,0.730018231,0.753185719,SMC01726_6.30.10_1
SMC01748_5.21.14_1,9,10.99986095,0.818192161,7,8.674796748,0.806935333,0.237549343,0.216804979,str,Stressed,0.791027269,Stressed,0.791027269,0.804609715,0.798981301,4,5.876537418,0.68067294,4,4.943349754,0.809167912,0.395069416,0.412283118,str,Stressed,1.076791588,Stressed,1.076791588,0.878732264,0.94297975,12,13.79805688,0.869687674,10,10.00478469,0.99952176,0.271781231,0.235350395,str,Stressed,0.898075778,Stressed,0.898075778,0.883881726,0.948798769,SMC01748_5.21.14_1
SMC01748_6.3.09_1,9,10.99986095,0.818192161,8,8.674796748,0.922211809,0.233003965,0.206240858,other,Stressed,0.689126767,Stressed,0.689126767,0.753659464,0.805669288,2,5.867005033,0.34088943,2,4.943349754,0.404583956,0.547177586,0.520397304,other,Stressed,0.853572718,Stressed,0.853572718,0.597231074,0.629078337,10,13.859178,0.721543515,10,10.00478469,0.99952176,0.287756807,0.242525712,other,Stressed,0.727900524,Stressed,0.727900524,0.724722019,0.863711142,SMC01748_6.3.09_1
SMC01772_7.11.12_1,7,8.272919904,0.846134144,6,8.674796748,0.691658857,0.223610054,0.288642659,str,Stressed,0.345256152,Stressed,0.345256152,0.595695148,0.518457504,2,2.57173389,0.777685439,3,4.943349754,0.606875934,0.314728615,0.479069767,str,Stressed,0.592526318,Stressed,0.592526318,0.685105879,0.599701126,8,9.173145153,0.872110914,8,10.00478469,0.799617408,0.196909154,0.297634866,str,Stressed,0.425530582,Stressed,0.425530582,0.648820748,0.612573995,SMC01772_7.11.12_1
SMC01808_6.13.11_1,14,10.57843062,1.32344773,11,8.674796748,1.268041237,0.139210246,0.118181818,int,Intermediate,1.025836246,Intermediate,1.025836246,1.174641988,1.146938741,2,5.619521916,0.355902162,2,4.943349754,0.404583956,0.610402314,0.59702022,int,Intermediate,0.939448805,Intermediate,0.939448805,0.647675483,0.67201638,12,11.46806373,1.04638414,11,10.00478469,1.099473936,0.2203379,0.21594533,int,Intermediate,0.991947298,Intermediate,0.991947298,1.019165719,1.045710617,SMC01808_6.13.11_1
SMC01814_6.9.10_1,8,11.0534799,0.723753974,7,8.674796748,0.806935333,0.259143586,0.203665284,str,Stressed,0.65416959,Stressed,0.65416959,0.688961782,0.730552461,3,6.84445928,0.438310738,3,4.943349754,0.606875934,0.51574318,0.479069767,str,Stressed,0.730778049,Stressed,0.730778049,0.584544394,0.668826992,10,13.62957264,0.73369872,9,10.00478469,0.899569584,0.281882627,0.23816717,str,Stressed,0.590484298,Stressed,0.590484298,0.662091509,0.745026941,SMC01814_6.9.10_1
SMC01824_6.21.12_1,8,9.905844459,0.80760404,7,8.674796748,0.806935333,0.209526501,0.216804979,str,Stressed,0.848909136,Stressed,0.848909136,0.828256588,0.827922235,3,2.500428173,1.199794512,7,4.943349754,1.416043847,0.276868087,0.341719942,str,Stressed,0.695859077,Stressed,0.695859077,0.947826795,1.055951462,9,9.957444592,0.903846355,10,10.00478469,0.99952176,0.170345784,0.235350395,str,Stressed,0.584247028,Stressed,0.584247028,0.744046692,0.791884394,SMC01824_6.21.12_1
SMC01860_5.28.09_1,7,10.73337537,0.652171359,7,8.674796748,0.806935333,0.335616857,0.291839557,str,Stressed,0.702916791,Stressed,0.702916791,0.677544075,0.754926062,2,6.629263254,0.30169265,2,4.943349754,0.404583956,0.577737219,0.520397304,str,Stressed,0.882351995,Stressed,0.882351995,0.592022323,0.643467976,9,12.51858993,0.71893081,9,10.00478469,0.899569584,0.326301231,0.302870091,str,Stressed,0.742287343,Stressed,0.742287343,0.730609077,0.820928463,SMC01860_5.28.09_1
SMC01881_7.9.13_1,9,11.20120302,0.803485124,8,8.674796748,0.922211809,0.232996566,0.212741752,str,Stressed,0.641638845,Stressed,0.641638845,0.722561985,0.781925327,6,7.378413654,0.813182925,5,4.943349754,1.01145989,0.402345874,0.388159524,str,Stressed,0.8438001,Stressed,0.8438001,0.828491513,0.927629995,12,12.78945247,0.938273161,11,10.00478469,1.099473936,0.246772699,0.235307517,str,Stressed,0.728313856,Stressed,0.728313856,0.833293508,0.913893896,SMC01881_7.9.13_1
SMC01881_7.9.13_2,8,11.20120302,0.714209,8,8.674796748,0.922211809,0.243280133,0.178612059,other,Stressed,0.709861861,Stressed,0.709861861,0.71203543,0.816036835,7,7.378413654,0.948713413,6,4.943349754,1.213751868,0.353906504,0.37024533,other,Stressed,0.783891642,Stressed,0.783891642,0.866302527,0.998821755,12,12.78945247,0.938273161,11,10.00478469,1.099473936,0.232481008,0.211161731,other,Stressed,0.741439423,Stressed,0.741439423,0.839856292,0.92045668,SMC01881_7.9.13_2
SMC01902_7.16.12_1,8,10.26095745,0.779654339,7,8.674796748,0.806935333,0.242839692,0.216804979,str,Stressed,0.637881297,Stressed,0.637881297,0.708767818,0.722408315,5,5.939864343,0.841770066,5,4.943349754,1.01145989,0.382377811,0.450086698,str,Stressed,0.734150027,Stressed,0.734150027,0.787960046,0.872804959,8,9.847087251,0.812422983,9,10.00478469,0.899569584,0.208691694,0.268882175,str,Stressed,0.658907551,Stressed,0.658907551,0.735665267,0.779238568,SMC01902_7.16.12_1
SMC01909_6.9.09_1,8,10.1485112,0.788292967,8,8.674796748,0.922211809,0.226053197,0.206240858,other,Intermediate,0.690091164,Intermediate,0.690091164,0.739192065,0.806151487,2,7.055483293,0.28346747,2,4.943349754,0.404583956,0.598620362,0.520397304,other,Intermediate,0.840874259,Intermediate,0.840874259,0.562170865,0.622729108,10,14.35594293,0.696575631,11,10.00478469,1.099473936,0.305076379,0.224601367,other,Intermediate,0.735119685,Intermediate,0.735119685,0.715847658,0.91729681,SMC01909_6.9.09_1
SMC01909_7.10.14_1,8,10.1485112,0.788292967,8,8.674796748,0.922211809,0.209203861,0.178612059,int,Intermediate,0.564237319,Intermediate,0.564237319,0.676265143,0.743224564,3,7.366413129,0.407253835,3,4.943349754,0.606875934,0.526397646,0.450542636,int,Intermediate,1.113237746,Intermediate,1.113237746,0.760245791,0.86005684,11,13.74746595,0.800147463,11,10.00478469,1.099473936,0.264807481,0.211161731,int,Intermediate,0.734199153,Intermediate,0.734199153,0.767173308,0.916836545,SMC01909_7.10.14_1
SMC01912_7.12.12_1,9,9.745995644,0.923456189,8,8.674796748,0.922211809,0.169740658,0.181212417,str,Stressed,0.64620464,Stressed,0.64620464,0.784830415,0.784208224,4,3.144821096,1.27193245,7,4.943349754,1.416043847,0.297984583,0.341719942,str,Stressed,0.556378344,Stressed,0.556378344,0.914155397,0.986211095,10,9.855403853,1.014671763,11,10.00478469,1.099473936,0.142982557,0.212984055,str,Stressed,0.60145806,Stressed,0.60145806,0.808064911,0.850465998,SMC01912_7.12.12_1
SMC01923_7.12.11_1,6,10.72248336,0.559571864,5,8.674796748,0.576382381,0.371772286,0.324217202,str,Stressed,0.681825153,Stressed,0.681825153,0.620698508,0.629103767,4,5.452537778,0.733603354,4,4.943349754,0.809167912,0.38993631,0.421646929,str,Stressed,0.519632849,Stressed,0.519632849,0.626618101,0.66440038,7,10.31695372,0.678494853,8,10.00478469,0.799617408,0.291462586,0.301355302,str,Stressed,0.630958106,Stressed,0.630958106,0.65472648,0.715287757,SMC01923_7.12.11_1
SMC01934_6.15.12_1,12,11.15182729,1.076056837,10,8.674796748,1.152764761,0.137251511,0.134523291,str,Stressed,0.558008757,Stressed,0.558008757,0.817032797,0.855386759,6,5.580677319,1.075138313,5,4.943349754,1.01145989,0.300959229,0.398067872,str,Stressed,0.922533499,Stressed,0.922533499,0.998835906,0.966996695,15,12.74184128,1.177223894,11,10.00478469,1.099473936,0.159522921,0.20022779,str,Stressed,0.572211171,Stressed,0.572211171,0.874717533,0.835842554,SMC01934_6.15.12_1
SMC01960_5.21.14_1,9,10.98389564,0.819381419,8,8.674796748,0.922211809,0.252229161,0.192588981,str,Stressed,0.755489178,Stressed,0.755489178,0.787435299,0.838850493,4,5.624427283,0.711183521,4,4.943349754,0.809167912,0.415955119,0.421646929,str,Stressed,0.470195501,Stressed,0.470195501,0.590689511,0.639681706,12,14.82898182,0.809226159,12,10.00478469,1.199426112,0.280733301,0.204609698,str,Stressed,0.740727556,Stressed,0.740727556,0.774976858,0.970076834,SMC01960_5.21.14_1
SMC01960_6.23.10_1,6,10.98389564,0.54625428,6,8.674796748,0.691658857,0.353116843,0.287534626,other,Stressed,0.736854426,Stressed,0.736854426,0.641554353,0.714256642,2,5.992285966,0.333762442,2,4.943349754,0.404583956,0.557137879,0.520397304,other,Stressed,0.518107893,Stressed,0.518107893,0.425935168,0.461345925,8,13.52433749,0.591526203,8,10.00478469,0.799617408,0.344244762,0.29683763,other,Stressed,0.679919273,Stressed,0.679919273,0.635722738,0.739768341,SMC01960_6.23.10_1
SMC01962_6.8.10_1,9,10.98992575,0.81893183,9,8.674796748,1.037488285,0.196583828,0.147194112,other,Stressed,0.725383045,Stressed,0.725383045,0.772157437,0.881435665,4,5.911593835,0.676636473,4,4.943349754,0.809167912,0.404984675,0.439272928,other,Stressed,0.71303499,Stressed,0.71303499,0.694835731,0.761101451,11,11.76059569,0.935326772,11,10.00478469,1.099473936,0.175206889,0.20022779,other,Stressed,0.7188282,Stressed,0.7188282,0.827077486,0.909151068,SMC01962_6.8.10_1
SMC01962_7.17.14_1,9,10.98992575,0.81893183,9,8.674796748,1.037488285,0.196583828,0.147194112,str,Stressed,0.565133615,Stressed,0.565133615,0.692032722,0.80131095,5,6.850678834,0.729854679,3,4.943349754,0.606875934,0.451899601,0.450542636,str,Stressed,0.707082369,Stressed,0.707082369,0.718468524,0.656979151,12,11.71573002,1.024263958,12,10.00478469,1.199426112,0.160618736,0.190911068,str,Stressed,0.734030253,Stressed,0.734030253,0.879147105,0.966728182,SMC01962_7.17.14_1
SMC01972_6.7.10_1,9,9.790915816,0.919219424,8,8.674796748,0.922211809,0.179361796,0.178612059,str,Stressed,0.592792561,Stressed,0.592792561,0.756005993,0.757502185,5,4.994803621,1.001040357,6,4.943349754,1.213751868,0.365411499,0.411658789,str,Stressed,0.428564594,Stressed,0.428564594,0.714802476,0.821158231,10,10.57015306,0.946060094,11,10.00478469,1.099473936,0.148947275,0.211161731,str,Stressed,0.542954921,Stressed,0.542954921,0.744507507,0.821214428,SMC01972_6.7.10_1
SMC01979_7.14.11_1,7,7.908263211,0.885150104,8,8.674796748,0.922211809,0.128195656,0.198439785,rc,Reference,1.159050672,Reference,1.159050672,1.022100388,1.04063124,3,3.504524015,0.856036365,4,4.943349754,0.809167912,0.358804265,0.406774993,rc,Reference,1.069080103,Reference,1.069080103,0.962558234,0.939124008,10,11.69564664,0.855018992,10,10.00478469,0.99952176,0.2151286,0.228892609,rc,Reference,1.004851655,Reference,1.004851655,0.929935323,1.002186707,SMC01979_7.14.11_1
SMC01987_6.15.12_1,12,9.963053224,1.204450055,9,8.674796748,1.037488285,0.177195534,0.18951242,str,Stressed,1.015000029,Stressed,1.015000029,1.109725042,1.026244157,4,4.490822897,0.890705354,4,4.943349754,0.809167912,0.400049728,0.421646929,str,Stressed,0.753715374,Stressed,0.753715374,0.822210364,0.781441643,12,10.40387255,1.153416667,11,10.00478469,1.099473936,0.147549325,0.230751708,str,Stressed,0.908800408,Stressed,0.908800408,1.031108537,1.004137172,SMC01987_6.15.12_1
